cover_depth_mm,wc_ratio,co2_concentration_percent,chloride_concentration_percent,diffusion_coefficient,temperature_celsius,relative_humidity_percent,oxygen_supply,electrical_resistance,service_life_years
43.597838465177766,0.4447606356002438,0.06219997716195079,0.49048100531771566,3.513249210374142e-08,6.246103894647614,82.95833373084386,6.930315477191362,15.148238575661864,2.2858420168411393
30.796731692926425,0.5851624602595549,0.030985526887718207,0.12493029838148861,8.019169245194575e-07,7.1417864821733446,79.16476647111247,3.1436450294205387,28.89386462427558,6.989023275573866
75.00402386700932,0.6494937638372,0.07151099322834958,0.4766202355421458,6.714042852049398e-07,8.199371816632839,57.588863815660794,9.067022366690077,12.470365467039848,6.3537448147772455
28.70976296314246,0.3592862713558369,0.039071771754489865,0.6996498731636306,4.27210305086573e-07,35.706868443078996,89.04661370430645,4.076356165280884,59.290452351945575,1.754416908289274
63.1265448263327,0.4438222742880067,0.061207445392456705,0.4912939826294885,5.565267090434605e-07,17.445061165412667,57.66794557251506,9.53607976265941,155.08510089035457,25.937569182546405
88.16211783081215,0.5206009193873298,0.07472761134470457,0.9598263071367782,4.3096136942454115e-07,0.8987723328046959,56.12064156309677,5.874707931947802,130.360861766968,71.27974237980962
22.54204666655417,0.6422255828797547,0.07922010903517761,0.6308282187632229,1.7996249298982049e-07,10.892293060774758,41.103440592848,9.228689259044492,32.372705749126816,15.38828799030601
34.66496986184854,0.5439623008805277,0.06257101941759322,0.9956901644486419,2.1435705904299719e-07,0.4398331463392191,48.213137804128436,9.100167776632945,176.0391147368779,77.40808964332298
64.0465174390288,0.5827628360911894,0.03876856393117248,1.0972943351099518,4.245828196431524e-07,15.325541129979898,71.13506231697025,1.4226937009754954,41.59384006365509,20.93512878160413
17.45188011326138,0.5611032383132358,0.04226745548406605,0.46715473685037184,2.958067994029929e-07,14.226908658597965,83.14275431105473,3.6740954406085753,117.61688165641047,11.908222989836895
69.73040488263834,0.6778904087636652,0.06662860486051252,0.2579284543089081,4.087130371067182e-08,10.490561771993004,75.70467584201529,1.462832321358253,104.30958696823491,51.37680811260453
40.08195017352647,0.6198192713110376,0.03532991265668859,0.09016533808297052,7.309068686415673e-07,19.81965264824794,81.30414378566417,4.913446047433716,56.81638631543029,4.611820709449046
81.94742910720814,0.5931437647990493,0.043607256861498134,0.7082768002429045,3.6736415797062656e-07,3.663282933065366,95.03881452773456,2.2313676782706526,190.54509722595247,57.498992392012596
26.66196359547577,0.5396653315824254,0.07364729179382042,0.8786698636914734,8.084955363828353e-07,26.351334668428695,81.53659387107115,8.642760864087872,57.43692168324533,1.6931220068591928
29.908849763764202,0.6956838027988264,0.07720296698433066,0.04731217364220708,7.085194207905316e-07,37.009932696626635,50.83452070764001,6.111507074973665,183.94277654172794,20.405969753816763
72.76782405221559,0.45407215258039274,0.07621980976882653,1.1652698941984412,9.448238242222996e-07,18.96856866629855,91.72255905935882,8.600944586815633,70.62908991621856,3.400244448413246
13.330687124394336,0.5586944574687185,0.04150044186438515,0.14468026293273456,8.618366961291707e-08,27.85155103512559,60.39249782608397,7.522900943758853,22.41770475179905,4.230834674290518
58.55421631378035,0.6267531076936372,0.045937625146603496,0.7510696517244109,8.871179707538253e-07,24.63452752729218,53.97756848521803,1.2196070340088423,175.31878604117668,108.91004299189474
88.72315054157795,0.5351279969095242,0.07695338492564481,0.9585398829283984,9.97954769428004e-07,14.028472618068406,86.0312973358676,4.617378222483179,101.17636785774268,7.941806050136464
88.63094027677049,0.6944292142197532,0.0684136706932259,0.5013201386008005,4.271434322542995e-07,29.50329206355566,54.32662874609814,1.994267018182552,77.37820995174754,37.671972181608176
36.66773084103911,0.4317627128674685,0.03210465948181809,0.02144872168009657,9.878451658386712e-07,17.110925349434496,63.0595988295809,7.116825544237629,51.46823869436219,10.346248481570775
80.77105129739968,0.3812938508092908,0.05087903878924642,1.0549419690745976,9.452847020684962e-07,18.69606044999479,76.80468335264246,2.503305514828677,198.32203896602553,26.335179292648537
94.84585967216131,0.5773763271473289,0.06038683974394296,0.6152262132198103,2.3836311360058113e-07,7.0611212802203305,53.22917254421052,2.6779443592982908,158.12104997768313,117.61486140444188
15.205840890705673,0.6891859205492838,0.07418929424817128,1.1133027398342554,9.949587444199709e-07,6.955809968779492,63.77452113415953,7.824146281336822,142.24391743022053,26.953566522995533
83.42498124915559,0.4285542001428312,0.041190880741131156,0.6443693074720963,5.970105354932862e-07,23.203448313512446,45.489210243865294,8.897147763673424,60.464008091854154,11.93648362044331
89.98732718820794,0.6844780243804136,0.07310638086327254,0.9714192896698537,6.586895608326316e-07,22.034294824365574,45.21920559468461,4.676078917636288,80.81081823233966,29.866883018192677
75.10781023197265,0.5235565072775697,0.034052310795382394,0.2642198423397736,6.86426176023e-07,3.0452343796120074,91.07241484292612,5.4563187431257685,101.31144969206312,15.240571909537113
84.22128693326343,0.47173322276576757,0.06390080762795318,0.6788783567949492,2.7435798746772713e-07,35.14519945420632,87.8455612964157,6.926066511925829,171.61052852790596,3.228812779030922
73.75266790435313,0.6429546649272851,0.06487357308346418,0.8161689261123605,6.224252644330325e-07,30.108665582305647,49.51630631758442,8.927836832790355,175.65027027159408,19.285241684459365
84.32350755082864,0.3951044536157058,0.04675594271295709,0.8922099075499293,1.6915229708782514e-07,32.718680964762484,89.92805067746451,5.567209603847526,11.21331562619838,0.8851372980276362
65.5234226538168,0.6934151623095981,0.06159067635083342,0.31176429727699173,6.376656460686152e-07,21.599415188634218,86.79072370906862,1.9628257494426258,154.59530147538533,17.734316936536402
96.66928034730952,0.4696552581135401,0.06163109465669741,1.118433726612021,1.1148463071077247e-07,37.48913948945805,81.27314333804881,1.610533531946547,67.1830777198951,6.5989664288217735
16.061554132189453,0.5537596610616956,0.04729415284764783,0.7450986213209725,5.528461347438772e-08,34.86147224609505,98.4093381506438,9.719900697571223,152.4338480311557,3.0148078968929415
78.24368763361203,0.3586054207605805,0.031106177576449862,0.3883322629794495,4.937567585006191e-07,30.81629671231173,80.9977225963903,5.013124357390735,61.98906659351652,2.804273352055272
48.356317201237566,0.5079854585153863,0.03818119105958346,0.9537714584999152,6.967454035236738e-07,8.830784511550416,44.94286273695056,7.124493718672418,134.3571307134157,54.857811047157334
95.57772060253693,0.40287026212331506,0.0516167400521301,1.1323391042011186,4.255300437568611e-07,25.54103790656342,63.855663877767654,3.4679368211380304,196.95575311236738,33.56619477769038
90.4689283311221,0.43048411206188014,0.040655235201254164,0.03736089946141363,6.551501571221262e-07,14.741053748950446,91.86149499037822,5.258889160224014,193.95675130379712,18.260837397120525
88.17608511600497,0.6218088984771095,0.0685460922322026,1.0137398737402652,7.63413751033569e-07,25.048812865256615,47.87469266094325,1.2927356154212672,184.9610910849805,130.07600075692102
81.68835618785587,0.5185328230293925,0.03586540944811972,0.15022295064306052,6.887096343566817e-07,17.212235795978508,52.0314836020202,5.424350920672932,22.19969804427548,13.531396265809146
34.209406399158794,0.6291456852230158,0.045518097946178684,0.5462641788981614,2.150433450901963e-08,2.897875511782355,63.549613384401084,5.319449512454112,124.00390414266771,42.806698157324526
72.54836975138883,0.6510428390162215,0.06899254944466748,0.04754259041802857,4.857018777852507e-07,4.197207136726995,54.522700951751645,9.879963339404318,37.07415315128752,18.923758473002668
65.63401608863072,0.5958627396904363,0.057982434174345704,0.01172501690302039,3.33196695161552e-07,20.708465735388458,45.27198994869,4.155642380882627,16.30859067035965,13.99376348247078
45.72309485814365,0.3964505139150711,0.05837704241307791,0.8273579629647189,8.025808321179921e-07,8.006009769792403,50.04895493554419,1.9411105630096022,130.92174741329097,138.2352374853444
12.842753034307783,0.6776742861852914,0.03259856418257362,0.6495556023612845,7.119699142564073e-07,34.83876494984342,82.84521592794567,8.215552747628127,74.49553658313314,1.5023481607441715
17.210336174620764,0.6631858296211846,0.057379618807686814,0.9807573239549924,4.577951016731172e-07,25.743107807860998,71.58415965616679,7.584305695797987,25.50969658581202,1.5327355480321847
32.23929106091318,0.4058406380396159,0.0735891783296101,0.26305678482965317,9.7610660326094e-07,13.475831670844274,50.927074941321955,8.107286564282312,135.15447734516647,38.384367442120855
59.982719584386814,0.6017206223952922,0.041422737066564935,1.1956006992680903,9.750452305253152e-07,26.013027453877477,51.972547055748706,7.122054181881622,23.71769770604341,5.481272850579817
33.19145996600923,0.5119180348587606,0.07341362527041903,0.8726028837195696,7.452794559879812e-07,17.019733377923014,60.75609955281777,4.339348866861425,197.65341710985098,53.033384849092485
88.03283465102037,0.5525363930003376,0.051930770959479525,0.8703091924981637,4.918022520104559e-07,34.93692952326642,94.04211184067552,4.795488341861098,62.5972814746598,2.5970667553861015
92.11270110550218,0.42373176615198327,0.06114832917817414,0.7578722641110246,7.357818921911282e-07,5.262707405090392,82.94949788092532,9.181292685990769,44.13979068534597,3.2027266089390474
97.42555846374756,0.4133419334483214,0.07271925466847895,0.5907334277376417,2.547587636591453e-07,34.829996050900455,66.71831530015993,5.633356185367211,78.25434018595548,5.158967768090863
24.717148532652047,0.4868785378281162,0.07847061611676437,0.30976011924135305,6.601692978958793e-07,13.007602568987796,86.40838754119605,2.177862946465148,194.2659985649235,28.561418534766837
31.244541701181756,0.3757238615655044,0.038487895254377034,0.6237287382672212,3.4363314466697347e-07,33.15533463530438,65.85325141970836,3.238428453288669,127.25754745476571,15.142883309336847
25.033771711085485,0.40866672570091117,0.03183357134667715,0.8836824180787686,6.671664823455871e-07,18.985235029992555,90.65022693815183,8.251031376550479,121.2173292353829,5.511314607499041
28.52570890330914,0.38917186678920473,0.04348748057584948,0.06850422730717783,5.358578327210217e-07,37.464227691798456,42.36061244011058,2.098989226090241,95.9178153738527,42.89781537448683
38.45404944790755,0.5275321830409373,0.0320786429525196,0.17801184115450663,9.867638217292583e-07,38.60474785744182,40.29639885606458,9.566306068809151,131.43278818494508,13.68635234075415
50.92658700704732,0.5304586100027375,0.054442329012846014,0.8002371090553252,1.482547422087498e-07,1.198943594907118,58.47579649547146,7.342126864629821,48.35215590336019,29.482815991402152
97.29208414965434,0.3828652505262964,0.06363010591125631,0.5325002631654854,8.694608318337304e-07,7.085991577895436,81.55755713356987,8.543037606832993,189.4767017000644,12.63020708621872
54.74572876075846,0.5662465340704248,0.07344524922393592,0.6847316959665956,4.008318909986849e-08,37.23794782027911,81.37160506189366,7.088620471995219,50.97827895556626,1.6414362693034519
45.44779650887426,0.5779315419645221,0.03532965151539953,0.7894143655236432,9.994195885129598e-07,1.9284815544222411,98.63045105327905,4.662171646505835,175.44315556407923,37.18396377162276
61.0314634888001,0.6084572232379643,0.0739257780650674,0.48496838598123954,3.3376282994760634e-07,26.70373542254339,88.47075651647552,7.860566212989542,161.58459328314055,3.5120864858403382
83.60507945575195,0.3920731693797129,0.05722445489804248,0.0069103925977458845,3.313399716012676e-07,14.658461394855916,63.770361496555324,7.25920486020876,83.82603924136569,21.972113368196617
31.378971778689472,0.480638127070269,0.041363481363157574,0.08783510852213236,6.074141074475642e-07,26.72851194220065,77.16942076057687,5.171446394205152,82.15929823405367,5.021502910495491
56.71736066225962,0.5177136571704057,0.031282103290321786,0.4094973931513876,3.8639366259799854e-07,15.95291123587602,74.81034215363994,5.802422920541906,125.50196763075448,11.10579716646182
83.16871648444841,0.601343076679273,0.07777618479774673,0.021879099211633956,2.0382020582671065e-07,0.3025149991256848,78.84848284927618,9.082274940549881,56.26163634949686,16.463739988336965
15.424065126060476,0.67705260938193,0.04758113436198172,0.12170499413905982,4.910130415944625e-07,10.271062708820317,57.092374117715366,3.765609684336579,162.57492058820606,85.19744626480383
38.01769292404033,0.5636168241588214,0.06580753371115969,0.3271488008802405,4.1941361051009805e-07,4.875443733477902,50.86896097208082,7.130060685684845,44.47328606216912,26.594902099599118
73.81416355501895,0.3874069230831603,0.05836561098144517,0.3078753404416365,9.63297606485204e-07,19.341825868796988,88.35955298650948,5.952038879406356,18.24838124241564,1.6766945186152094
95.62630079859913,0.5605641370512159,0.07095944297133952,1.0610477560180893,2.3579897422944316e-07,8.481793596329066,76.6588593310595,4.699256228260342,169.57364754467687,23.88794595886464
41.807924137244626,0.4329046956410687,0.06902627576219308,0.3297672426577633,8.243881753285416e-07,16.94953014595051,80.05299395748823,1.8598178245120136,128.5332716885489,23.81146324805093
62.79476168579267,0.40880497271070215,0.0668436872472091,1.0353564930518742,2.245724020898679e-07,3.828582220806469,41.41831516278018,6.777743503989394,125.34786685686835,74.3907754514102
30.875238650437787,0.4868170985669301,0.05972381675930866,0.5961202306310033,9.879076650127384e-07,5.457590102269325,81.70867324285562,4.638868912938629,91.3579268358668,12.814178972526895
72.31925361919326,0.6969395977957659,0.03641971447270626,0.1249315792609996,7.270954289574538e-07,23.135476680256364,56.44963999358835,1.7147743209008794,26.2750674233218,29.71830861600065
